Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
314.02868,324.99787,314.02868,324.99703,0.435,138.7964302,0.319072253333
313.17849,320.0,313.17849,315.30403,8.9152975,2826.38769335,0.31702673896699995
315.3001,319.9338,281.50556,281.50556,55.70158876,16731.5816604,0.300378894622
287.5338,297.47622,265.86907,265.86907,22.27233541,6325.54818751,0.28400920114899997
269.25518,280.0,252.31554,274.47008,67.25894076,18262.1970777,0.271520735702
260.00001,293.66025,260.00001,281.15113,3.14113,864.466662399,0.275208814152
269.00001,299.99973,269.00001,299.99973,7.70737721,2268.14862085,0.294282809709
290.00001,290.00001,283.52532,283.52532,8.3363431,2416.89203855,0.289922332797
290.0,299.98516,282.99689,299.98516,8.37098114,2474.21163149,0.295570087915
288.0,296.0,274.7275,277.78,49.01191883,13817.8580435,0.28192852623
269.13069,269.15244,265.0,265.0,6.88088617,1829.12436947,0.26582686071
267.0,292.0,263.02003,265.05737,53.91089355,15094.9628984,0.279998380743
268.0,268.0,215.0901,216.00001,200.70519021,46560.5206081,0.231984636567
218.01,230.9919,175.0,175.0,221.66675473,45326.4867209,0.204480309986
175.0,236.46589,175.0,218.9994,116.57096037,24252.5388911,0.208049576105
209.03003,219.0,195.20001,213.36243,44.71203,9315.74675154,0.208349894906
198.0,202.1725,196.0,200.0,9.2162207,1839.81929514,0.19962838944800002
200.0,220.0,199.49585,219.9754,31.11629756,6616.83097209,0.212648402636
206.13015,213.0,206.0,211.01,7.53944,1569.93943092,0.208230244013
211.0,219.84384,208.395,219.81882,5.21586423,1142.45724214,0.21903508062399998
206.10107,225.90836,206.10106,224.485,47.35145823,10254.9313201,0.216570549323
225.01001,241.01995,225.01001,228.02561,26.47115884,6322.06989452,0.23882860333900002
228.3432,231.23647,222.6761,228.04286,10.17796611,2322.87978577,0.228226323478
228.02262,251.36381,228.02262,248.3225,114.17499046,27791.8685386,0.24341467800199998
250.84099,257.06,241.28478,257.06,41.23670749,10173.553122,0.246711091677
258.0,307.045,250.03923,270.0,86.66463679,24391.5387148,0.281447423288
248.07348,269.10297,205.00002,250.84686,59.44039191,13901.5633568,0.233874019166
248.39845,279.99998,225.01593,247.99527,66.60420387,18159.2804399,0.272644658817
245.0,245.0,222.27741,231.82976,36.18992437,8473.43303416,0.234137903896
235.01,239.36069,220.00103,220.00103,55.18645337,12542.5842835,0.22727650569299998
229.98215,239.98083,216.68998,216.68998,13.38581916,3082.98511224,0.23031725405700001
216.14762,239.98261,210.00635,239.98261,5.10483262,1130.06061468,0.221370747838
239.96153,239.96153,223.9399,228.0,5.23414684,1195.98410633,0.22849647571899998
240.0,246.93235,231.95995,235.45066,18.46848767,4434.34092849,0.24010308844599998
228.0,228.89529,221.85024,228.89529,15.1706599,3407.97377121,0.224642421205
222.0,222.53259,215.25,217.0,17.33634537,3788.32084712,0.21851899960899998
217.0,225.0,215.0,221.9156,12.39640953,2695.82052285,0.217467849567
218.44062,231.57664,218.44062,229.65995,1.80878,398.474400299,0.22030009194
229.0,229.2314,218.80695,229.2314,14.25094166,3173.5319927,0.222689283867
218.44851,228.95643,215.0,221.2,16.75903207,3664.67282925,0.218668525363
219.01,221.915,215.00001,215.01,3.290066,708.301924552,0.215285019982
215.01015,215.01015,205.0,207.2,5.62822066,1197.29824955,0.212731220377
219.3,223.99999,219.3,223.99999,2.519,563.1326772,0.223554060024
223.99999,240.0,207.0,232.80282,58.79329537,13679.1253381,0.232664715458
233.0,250.0,228.0,250.0,44.01001128,10620.8862598,0.241328869295
234.70965,264.79663,228.0,235.2728,48.66836807,11735.5953787,0.24113394067
230.9,250.65756,227.6674,250.65756,27.05081394,6433.82306265,0.237842124711
232.41754,249.98294,230.29618,249.98294,7.416015,1734.65820133,0.233907051338
239.04557,239.76,230.30013,236.00001,14.94190669,3520.77218352,0.235630716786
237.9,244.055,237.9,240.1,6.17358,1485.31405975,0.240592016261
242.11099,248.5,240.09028,240.09028,40.42599122,9878.99100359,0.244372264117
240.12031,240.12031,240.12031,240.12031,0.03775,9.0645417025,0.24012030999999998
247.43614,247.43614,235.0,235.0,21.3968592,5113.31593706,0.238975070559
235.11,239.9,234.08001,236.1201,28.04909921,6600.26756211,0.235311213123
237.96427,238.0,237.94427,238.0,0.88,209.4014349,0.237956176023
240.183,240.183,237.01552,237.01552,6.47865321,1538.07455172,0.237406525997
237.05652,239.63507,235.0,239.63507,22.7135206,5368.56970159,0.236360086846
239.60403,259.41692,237.9975,247.05224,122.76852269,30551.1679914,0.24885180111299998
247.05039,255.74888,244.00001,250.11,45.02534393,11261.2758386,0.25010971279
250.11,261.4978,240.00576,249.89344,22.88684514,5749.57530558,0.25121746883
254.90181,279.99798,250.06853,271.36702,53.68339839,14561.1967246,0.271242081562
278.0,280.0947,264.68794,276.45248,24.92883639,6845.93936691,0.27461929068
276.52394,285.73048,267.32,274.79073,38.22587365,10425.336524,0.272729843127
272.32736,278.60804,265.17001,272.19753,14.73461067,3999.34888906,0.27142548782799997
269.65122,275.4619,260.00005,260.00005,10.68915,2894.736705,0.270810747814
270.0,270.0,269.89856,269.93423,0.18738,50.5909279,0.269991076422
279.98011,279.99575,270.07622,270.07622,3.75796,1051.77666945,0.279879687236
270.12774,297.50744,270.12774,296.99983,18.77793687,5369.62556572,0.285953968367
287.2091,299.999,287.2091,291.0,29.2699232,8547.39592569,0.29201975923499995
291.0,299.93926,289.0,295.6975,36.96841795,10865.9565763,0.293925387637
296.93748,296.93748,289.3671,290.27606,8.17787305,2385.23081749,0.291668848722
290.03538,293.0,272.0,286.99089,78.46152761,22210.0157846,0.28306886777699997
277.53005,288.62895,272.63893,282.32767,54.24510745,15312.1737387,0.282277507752
287.25,288.0,281.51071,288.0,0.14544647,41.7152555475,0.286808305128
288.0,294.44402,287.99999,294.44197,32.98529418,9577.43626654,0.290354732454
293.99543,294.96033,284.0,288.1992,17.91309279,5141.2009344,0.28700799994
283.37061,283.37065,250.00002,257.47999,37.66223963,9971.20305065,0.264753321858
253.4492,280.86996,253.4492,255.00001,6.26311755,1616.71964618,0.258133371005
270.0,272.48632,256.03388,272.48632,1.21432643,321.569475158,0.264813041381
261.67457,261.67457,259.68252,259.68252,0.11973,31.2535480476,0.26103355923800003
258.0598,271.34,258.0598,271.34,18.17892453,4857.43902079,0.267201671516
271.99899,271.99901,263.00001,266.57785,9.08324867,2419.62357671,0.266383060138
263.71189,263.73404,245.00001,247.0,28.82396973,7415.49569554,0.25726836952000004
247.04008,250.99964,237.685,250.97809,9.87205727,2421.57318648,0.24529569878399998
250.5,268.99998,250.04807,251.8985,14.11697654,3633.64316457,0.257395282501
248.57992,252.0,242.87629,252.0,0.68489832,169.934060325,0.248115749977
247.80743,255.69955,247.80743,252.5,2.12346956,534.39946153,0.251663349264
250.99973,250.99973,240.43751,243.58836,4.38162233,1063.92272858,0.242814795172
246.02468,268.99959,240.18791,268.99959,4.64784149,1151.19616325,0.247684041232
249.93732,259.99004,244.42198,244.42198,1.026009,251.187632798,0.244820106644
248.79996,249.24224,241.05751,242.97551,17.81256569,4364.66356169,0.245032840167
247.59,255.93,240.0,253.0,19.64768979,4918.4045871,0.250329918666
251.19687,256.0,249.37241,252.89904,3.1142486,792.360246014,0.254430634091
255.0,255.0,249.52004,249.55506,9.16083667,2293.21137494,0.25032772197
253.75267,259.99476,253.75267,259.99476,1.45111676,369.980774099,0.254962787487
261.0,262.4245,253.01101,254.41999,12.02935705,3082.17477821,0.25622107361199997
253.05602,256.87938,246.51001,248.84735,25.81167991,6563.53826469,0.254285590383
248.84735,258.23933,244.3875,249.45692,13.74792084,3395.93439447,0.247014398322
245.5,249.44738,239.9625,249.26784,7.55121,1834.79880694,0.24298076824
241.0,245.85,232.84648,242.49256,37.75789096,9104.04291888,0.241116298803
242.4924,242.4924,230.75821,232.5832,23.52438681,5563.40388607,0.236495171203
234.04946,239.99999,234.04946,239.99978,18.94342648,4515.2854672,0.23835632228200002
239.99972,239.99999,223.542,227.93527,21.32177964,4907.53534095,0.230165371925
227.93527,231.84673,216.50029,221.97962,41.26620631,9304.82204096,0.225482855658
221.889,224.00001,219.66098,220.10885,12.47902995,2765.33438395,0.221598505255
227.85518,234.70359,223.36631,233.59987,9.11234164,2068.40917233,0.226989862106
229.0,230.52451,223.00591,223.00599,2.312,529.39325362,0.22897632077
227.49,227.49,222.00072,222.02479,4.90667786,1093.1619541,0.222790650883
222.87381,228.99999,222.87381,226.78856,10.280525,2327.75100857,0.226423359563
226.43521,227.99985,223.26212,224.3875,40.23298017,9079.31877403,0.225668561853
224.32299,235.23058,224.0475,234.55422,92.60975795,21141.1455773,0.22828205197
234.64001,238.89186,232.0925,233.27,40.65196145,9571.89176035,0.235459530584
234.13515,235.6875,231.0,235.20829,23.61503985,5512.26521526,0.23342180450500002
235.88,237.58149,229.31001,230.9625,46.509973,10791.0477597,0.23201578207200002
232.14202,232.14202,226.0348,227.49,5.79902859,1318.39257966,0.22734714257799998
226.0,226.0,216.34205,220.1475,35.00703702,7720.02043789,0.22052767372100002
223.62645,238.55826,217.33855,228.26001,28.26095372,6391.81595626,0.226171275732
228.0,233.25156,224.0,229.94526,43.42908985,9817.98822811,0.226069398692
228.30986,232.00202,224.0,226.0,23.94552692,5417.20752954,0.226230458308
226.009,239.654,225.68502,237.3075,49.81298221,11606.4626163,0.233000758064
235.51481,238.97102,231.21,231.2625,40.41757762,9439.11972412,0.233539966518
233.7889,239.0898,231.38622,234.14507,21.20873609,4967.03121027,0.234197417007
237.02975,242.5025,236.178,240.36019,24.95447313,5982.60243857,0.239740683259
239.72914,242.105,236.188,236.915,13.00172752,3111.16852742,0.23928885777900002
239.01726,239.111,231.4225,235.5925,13.80311816,3231.6415706,0.234124024234
234.87595,239.34991,227.001,227.355,50.74630823,11720.8539662,0.230969589218
228.14,242.44468,227.0,236.57249,26.42528684,6126.59008855,0.231845736459
237.48492,243.0,234.801,240.51051,13.63078975,3257.32530347,0.238968200905
242.99792,243.0,234.131,241.74408,14.43982951,3478.33172423,0.240884542426
240.00101,242.62143,236.13,239.24004,8.45141142,2014.18226987,0.23832495778200002
239.74405,243.14501,238.8025,241.85502,35.80541257,8679.81418791,0.242416259579
240.1926,242.98998,237.551,241.22251,33.58484788,8090.46475679,0.24089627518
240.49885,244.0,235.08017,235.09016,62.42848395,15080.3673892,0.24156228751800002
235.55015,237.99,235.0,236.47,7.27817759,1716.16313403,0.235795721224
238.50938,240.05,237.48957,238.97589,1.22178903,292.366798796,0.239294011992
239.09771,239.38678,235.14465,237.34752,3.67237485,877.602674486,0.23897415441800002
236.00001,237.57015,235.6,235.8575,1.38585661,327.911797912,0.236613077822
236.59338,236.62001,231.90503,233.32992,14.67892936,3435.09252333,0.23401519546
233.31987,233.90998,231.43364,232.78497,23.40544345,5458.95967979,0.233234618753
232.29837,235.05813,231.09775,234.80351,23.31970886,5456.6898684,0.233994768166
234.5493,236.0875,233.97392,236.0875,11.93702959,2801.53093314,0.234692467838
235.05503,244.0,233.91251,237.59,63.87229533,15129.0426023,0.236863925496
237.65145,240.83735,237.39019,237.39019,28.22020488,6771.79989237,0.23996281817100001
237.53121,241.13249,237.53117,239.77001,10.84858469,2598.08639731,0.23948620687
240.43468,240.43468,234.8325,236.18998,31.92695488,7549.14205159,0.23645042503900002
236.04377,237.11249,235.17,236.01749,8.11057954,1912.69554626,0.235827234888
236.99999,238.0,234.76661,235.29999,6.45421254,1528.37273991,0.23680235666799998
234.03003,237.90344,234.03003,235.83266,1.62087111,381.604308699,0.235431618433
235.87608,235.92495,234.91168,234.91168,8.43638,1987.86685152,0.23563031199599999
234.00001,235.23954,230.55425,232.81331,13.46627336,3143.75875147,0.233454250291
231.78254,235.85876,227.58963,227.58963,12.76679118,2984.34709173,0.23375858895600002
232.40158,232.40159,222.03202,227.46908,33.95139536,7752.93558573,0.228353960228
227.46541,229.49815,222.29114,229.49735,4.34869688,991.655148884,0.228035012844
226.00015,229.47843,226.0,227.0,25.4,5747.248898,0.226269641654
227.0,228.792,223.04,223.15499,49.47817519,11163.8696585,0.225632202797
223.4874,228.2972,220.33904,225.00497,34.14775098,7609.32083314,0.22283519748
224.70524,225.65381,223.70128,223.70128,5.359,1206.56982979,0.225148316811
225.32953,225.32953,224.34529,224.34529,0.3,67.402012,0.224673373333
224.2211,229.02749,224.2211,229.02749,26.59904622,6033.14541174,0.22681811076400002
226.79,230.91728,226.79,230.91728,2.41268494,547.770395042,0.227037681531
228.21045,228.23047,226.57075,227.26254,8.9488,2038.43634979,0.227788792887
228.68997,231.58709,228.24321,228.9225,33.69381729,7761.6022407,0.230356868558
228.86036,233.15352,228.86036,229.44253,62.23318961,14321.5376585,0.23012700695899999
228.76875,231.05546,226.14462,231.0402,25.31,5795.31787814,0.22897344441499998
232.0,233.2925,231.19035,232.145,18.23294572,4224.89844953,0.231717820829
231.34253,235.53501,231.34251,235.53501,20.0663567,4676.57327962,0.233055424536
237.02991,251.0,233.81721,249.7075,151.33692178,37075.4190186,0.244985946473
249.70751,256.3825,245.025,245.025,56.75261786,14232.5099669,0.250781558694
247.29251,252.65981,244.0,247.5,29.80880289,7325.88781492,0.245762563561
247.69004,249.63215,245.4938,245.5,117.09082535,28863.307536,0.246503579164
244.0,244.69417,241.5,243.85281,19.407221,4720.26486601,0.243222090685
244.28501,244.95977,238.05336,241.0,41.9039,10099.4384043,0.241014282783
244.29239,248.08457,243.99,248.08457,39.36509483,9671.27289285,0.245681432615
245.81001,245.81001,243.7221,243.7221,49.66488647,12124.993728,0.244136141041
242.8026,242.8026,240.1745,241.67089,1.31196996,317.985407028,0.242372475532
242.77984,243.99919,239.5263,242.03894,16.46958395,3979.28285314,0.241614048371
242.1,243.99982,242.0,242.0,1.76298624,426.831196004,0.242106935562
243.3737,251.9275,243.3737,251.9275,33.66135374,8310.30100776,0.246879583987
251.30249,260.0,247.45041,248.5,55.48109518,13904.1646386,0.250610853905
250.58862,268.49818,248.8887,268.4679,95.24362098,24561.2534742,0.257878199311
258.9349,273.0,258.49261,263.1766,69.98686215,18547.0912096,0.265008183534
263.21271,265.02255,255.5,258.1036,69.00501192,17942.6903758,0.260020103998
259.76038,259.76038,253.43004,254.73617,15.93568672,4075.60507261,0.25575333804100003
254.51613,272.99996,252.87507,255.46944,21.8538556,5660.4132752,0.259012111126
258.00644,262.99948,254.88804,261.999,15.30954274,3938.41161411,0.257252073494
261.94,274.67998,257.11755,271.14397,70.31611005,18741.2686133,0.266528802575
270.12751,278.0,268.13764,274.5894,96.11661019,26312.5316912,0.273756342834
269.32707,272.16381,265.0,265.36,29.64548379,7908.06629458,0.266754502999
265.36002,276.32316,265.36,270.04031,35.20899379,9466.89239427,0.268877107103
270.554,275.66538,267.39002,271.99975,34.7378503,9433.00849311,0.271548423741
268.95604,297.0,268.95604,284.54,167.37432053,47710.53687,0.285052908468
288.82289,298.98683,283.05827,293.59999,71.95677729,21118.4180525,0.29348754693900003
291.69256,316.01249,291.69255,310.7575,143.19805556,43901.9245577,0.306581848378
309.80751,310.58156,269.0,290.181,332.84911559,97181.47567,0.29196855607600003
293.07,295.97251,286.78751,288.70809,36.26405777,10551.4586735,0.290961886848
288.77131,293.7899,285.83994,285.83994,10.41156826,3009.9859463,0.289100150058
289.44823,292.0,273.40259,276.85939,53.22104189,14883.7944135,0.279659959387
281.08639,281.30712,275.515,280.38,4.53804255,1265.01279903,0.27875736842300003
281.0028,281.69369,274.92386,278.01,14.0723665,3936.09672967,0.279703966612
279.33139,279.57307,274.31656,275.54,0.47246337,129.942754258,0.27503244168499996
277.26347,280.40143,276.72252,277.56408,83.54116649,23284.9640339,0.278724430268
279.41478,281.40693,276.4525,277.48,21.25397321,5937.93549147,0.279380021458
276.666,279.38271,275.31,276.975,59.5653506,16493.2948973,0.27689411261999997
278.3975,278.3975,276.02902,276.89,24.71363255,6839.85503413,0.27676445461
276.18001,290.0,276.18001,289.26089,41.54499047,11881.6095335,0.285993796101
286.69717,291.8117,286.67015,288.91613,27.55936554,7968.74966466,0.289148516612
288.69692,293.8545,287.83081,291.28494,8.72057724,2523.87521066,0.28941607203299996
293.36615,296.10159,286.55237,296.10159,11.07109071,3221.80806739,0.291010899629
295.737,296.80402,287.0,293.56002,57.3726006,16810.5766433,0.293007053324
293.51367,293.51367,280.00001,291.61259,29.30574577,8490.143984,0.289709193912
288.56174,289.235,280.00001,288.0,31.2429952,8966.37035255,0.28698818071599996
285.34906,293.47977,280.00001,293.47977,40.8380956,11800.2061839,0.288950941774
290.25283,292.0,277.12003,283.2674,63.83871723,18130.0892319,0.283998332337
285.0035,289.88983,277.9052,283.8413,0.89879235,252.394423752,0.28081505561500003
285.4046,285.51,280.57,283.87017,18.34282738,5203.94625942,0.283704695662
282.70008,287.68162,280.53092,287.67861,21.60723768,6096.19336298,0.282136636495
284.505,287.77,281.00001,281.00001,36.88717861,10480.6769384,0.284127909299
281.0,286.95751,278.60106,278.66964,13.81267619,3904.38355207,0.282666696762
278.67,290.0,274.15182,280.85541,62.7856168,17684.8201823,0.281669928299
280.28011,283.77999,259.20268,264.2,29.29967062,7896.29766068,0.26950124331
264.19997,269.76927,258.0,269.76927,14.82335811,3889.54902888,0.26239324450100004
262.49,273.88,262.49,266.84753,19.70776689,5253.16343099,0.266552951449
264.2,270.0,260.0,270.0,99.12175367,26191.2592842,0.264233211323
268.97047,270.0,265.48598,267.0254,61.30881062,16454.9537001,0.268394599955
267.47934,268.0,261.6437,265.19999,138.97618378,36955.5677418,0.26591295527500003
265.19999,270.0,262.00638,268.0,368.63679374,98550.7943266,0.26733846431
268.32981,269.21723,265.22,265.22,164.32894788,43768.0799752,0.26634430841199996
265.22,270.0,257.0064,260.41942,265.96926856,69861.7075955,0.26266834500700004
261.5,263.12,257.5721,258.6391,86.5327071,22567.4746807,0.26079704931200004
259.0784,259.93483,188.10761,223.00277,683.1979919,164204.788111,0.240347293256
204.39327,245.0,204.39327,230.084,239.38614275,55933.8128976,0.23365518260600002
230.084,238.70954,229.0338,236.8741,508.09991938,119816.605229,0.235813076639
236.99999,238.70966,232.61804,234.28494,148.24412426,34871.308639,0.235228942888
235.012,235.31862,223.09997,231.99031,160.87552293,36636.7621529,0.22773360102
232.37909,232.37909,226.07,228.13041,52.24048713,12000.5190955,0.229716829891
226.23081,227.19522,209.78753,212.70097,393.06724433,85476.4785668,0.217460192371
211.85102,235.98998,204.01,224.49439,433.90978433,94874.9968404,0.218651434622
225.8616,243.3788,223.11341,226.38149,154.6877698,35824.956747,0.231595276041
228.2424,233.0,225.30789,226.011,172.04794018,39260.7595353,0.228196626442
225.3427,237.9801,222.5718,232.6416,264.37526899,61080.9087869,0.231038663413
233.0357,234.97411,228.95384,230.77732,99.84734177,23187.8862927,0.232233386304
231.72,233.10008,226.67792,228.95377,60.62931027,13895.7022633,0.229191165154
228.84,233.51,225.9989,230.92,98.38033775,22532.116495,0.229030688554
231.0852,231.12,226.87,229.49,101.21826624,23140.2337526,0.22861717170399998
229.49,232.99117,226.81932,230.04,191.17766219,43770.0149916,0.228949420608
229.14001,231.13283,226.17,226.9388,291.80410289,66726.5994373,0.228669161182
226.9796,231.79,226.55001,231.01,151.62819272,34833.342767,0.22972866814700002
231.0099,236.9999,230.24725,236.3209,173.96860231,40897.5425592,0.235085768444
237.0,243.37667,237.0,241.98999,112.16443429,26935.1440251,0.240139792935
240.3301,242.7792,239.13181,241.07,148.82119427,35789.750322,0.24048826175299998
240.35001,246.51,240.35,243.2677,253.51738311,61799.0049955,0.24376634153200002
242.56,244.9708,238.18137,239.01,202.53519436,48590.2049888,0.23990993339400002
240.1,240.4586,236.99,238.1631,35.12512335,8377.95752555,0.238517526104
239.97,242.11885,238.84814,242.11885,128.37422917,30964.8285999,0.24120751337799998
239.45001,241.6,233.67,235.78,55.15843051,13106.9020927,0.237622825225
235.5114,236.96,228.68,230.0,135.95878351,31398.6616296,0.230942501977
230.0,232.638,226.32,230.6536,418.28827956,95996.9823496,0.22949957491200002
230.6536,232.32408,228.6,230.79412,122.09309292,28194.8251501,0.230928912322
229.35,232.19999,226.91,229.08477,65.82978823,15123.2509978,0.22973263934799998
229.99,236.0,227.88,233.37,43.24149774,9995.16384841,0.23114749420800002
232.78,235.49999,231.92,232.8278,62.93082529,14686.3167394,0.233372384228
231.62638,233.29,230.0,231.61,71.09367932,16421.1185966,0.23097860110299998
230.55101,231.97,230.17,231.44,1.57249766,362.63233629,0.230609142077
230.01,231.49,226.95,227.171,31.97126822,7310.41432241,0.22865575028500001
226.3,233.85819,223.1,228.6,155.15770741,35618.8104859,0.229565202274
230.36137,231.07552,228.23299,230.24,101.29424726,23342.1994844,0.230439537445
229.71,234.995,229.71,231.7824,41.48737716,9634.08403681,0.23221723561
233.463,237.19999,232.35515,236.0,142.00904813,33262.8768603,0.23423068669400002
234.01,235.77546,233.46,233.49,52.56174907,12368.2321419,0.23530861055299998
233.37,234.0,230.62,230.62,29.86936408,6925.37478834,0.231855447936
233.996,239.97,233.996,238.488,121.69358915,28949.6188232,0.237889432183
238.33273,240.0,235.0046,238.01963,94.54477411,22474.5622818,0.237713427245
236.04,237.91999,235.00002,236.0,40.92350767,9670.0783066,0.236296418786
235.6,238.0,234.58813,237.8,36.27360097,8566.6343203,0.236167187465
236.46,239.85654,236.42883,236.42883,71.12895357,16979.7649327,0.238718047721
236.48,238.8,236.46,238.8,18.64199,4416.43044995,0.23690767187099998
238.0,239.94586,237.6,238.96704,9.3187,2217.92843577,0.238008352643
237.634,240.44219,237.16401,239.48001,84.78669666,20286.6646279,0.239267071688
240.26001,248.38999,239.72001,244.53,87.2123148,21143.7438477,0.242439888177
246.0,247.19999,234.55,241.21889,131.57133203,31824.6950088,0.24188168134899998
243.646,244.73,233.0,242.7,112.92422459,27358.483838,0.24227293955100002
242.52,244.87149,241.74515,241.74515,110.72498391,26910.1761955,0.24303617165
243.55005,245.64004,243.21004,245.64004,6.2484354,1532.83321631,0.245314725717
245.70007,247.12,245.05544,245.11008,43.17924283,10613.8620333,0.24580935972200002
246.689,247.11,244.00006,245.61063,28.36413564,6985.55950814,0.246281416673
245.2844,249.50999,244.01,249.0,118.50431754,29287.1998396,0.247140361192
249.99999,253.6601,241.0,253.638,100.17277148,24927.0237777,0.24884031268600001
254.0,255.0,251.86004,253.5587,105.34612964,26800.3999986,0.25440327129400003
254.27414,268.50765,253.00001,258.0,272.7627535,70923.8809618,0.26002040253500003
260.97009,270.99943,260.97009,270.0,96.85473612,25817.0796529,0.26655464345
265.2,267.60998,251.0,251.0,63.87121822,16662.0490083,0.260869441239
258.86,265.734,258.86,264.06003,23.86617998,6301.20094347,0.26402218322099996
264.9,270.0,264.0,270.0,144.11713514,38589.4105544,0.26776420803
269.42374,270.73997,264.57,266.59313,178.92602149,47905.7038018,0.26774028396099997
266.21318,278.0,263.73009,274.19999,70.22716309,18997.349133,0.270512837158
270.0,279.31107,270.0,276.6418,100.39077666,27782.186184,0.276740424851
277.8,283.56878,277.8,283.37508,76.2612218,21401.1960557,0.280630123025
284.96999,294.475,282.44,282.44,115.09849691,33196.5201197,0.28841836349699995
284.40969,286.0,280.64454,285.25,70.39117582,20035.0680302,0.284624710368
285.4196,296.31,285.239,292.5071,248.20929467,72733.7530476,0.293033962102
294.41245,305.0,290.00002,298.0,142.90255578,42576.8918945,0.297943529856
297.01,317.84465,296.4,312.11121,126.22214068,39002.6679279,0.30900020961299995
312.026,333.0,311.7704,325.0,329.35751846,105973.539776,0.32175837452
325.75,331.0,306.1304,306.1304,56.64782291,18007.9352033,0.317892802904
313.46084,320.0,304.69003,320.0,57.39355945,18174.9324131,0.31667198527699997
320.0,360.0,314.0,358.16998,190.48017039,63571.2726965,0.333742208264
349.49896,418.97,307.23,397.76999,388.87841974,145834.555541,0.37501323842699996
398.8904,489.99,368.48525,408.96258,426.16404144,182594.750729,0.42846118624199997
395.24652,438.71737,341.0,380.0,193.92428549,76195.1320699,0.392911758717
382.0235,390.0,346.34009,362.06,96.24049675,35613.779434,0.370049829715
372.89997,389.81,368.0,383.89,53.70277448,20346.7321973,0.37887674136599997
374.08774,385.0,352.0,371.7638,76.55927286,28486.5850436,0.37208536574900003
371.36138,379.0,350.0,367.0,52.94763437,19447.5066236,0.367296987958
367.0,378.99,327.26001,338.0,123.71673471,42770.8503189,0.345715964935
338.0,341.0,300.0,304.80001,140.32538735,43916.0408693,0.31295862921600004
309.197,341.0,301.56,336.0,184.04841208,59254.6719711,0.32195155231899997
329.04,340.1788,326.5,336.9484,114.87871334,38186.3506395,0.33240580025000005
337.92176,339.47,326.03001,329.7431,51.7854937,17139.6704707,0.330974356835
330.69427,333.73999,315.00001,315.00001,73.53327846,23667.2367944,0.321857494866
315.9809,330.0,315.70073,321.90688,83.01478014,26978.2878741,0.32498174215
329.65,336.88999,329.65,330.0,87.42883722,29048.9047994,0.33225770493
330.0,334.74999,326.00001,326.50003,59.65146845,19693.7792275,0.330147433739
332.7,332.70988,323.07088,326.25999,46.06616721,15188.7628072,0.329716226184
323.07088,323.07088,310.0,317.21,78.94460649,25133.6703606,0.318370962604
319.97584,324.37,319.97584,322.8,4.57207009,1474.16152076,0.32242758569900004
325.0,325.0,319.03328,322.85,36.66267747,11885.9364296,0.324197174069
320.0,323.5,319.0,322.68425,68.8862419,22165.8978279,0.321775396893
319.0,325.0,316.01323,323.48,349.52485302,112951.914555,0.32315846378100005
323.3,330.0,317.57001,329.69,175.52180749,56934.6084098,0.32437341675099995
329.70784,370.0,329.7,350.55,136.62112405,47432.1368138,0.347180109545
351.51,364.0,350.53001,360.0,83.17191044,29866.4200197,0.359092629491
354.0,359.0,350.27786,356.49998,54.90819496,19410.0516222,0.353500085668
357.43899,373.76998,353.03001,370.39,87.6996557,31604.8781535,0.36037630822199995
370.39,380.67998,370.39,378.49993,79.73365202,30025.1202403,0.376567728677
377.68718,378.47,355.0,361.582,442.0814448,161176.464009,0.36458545343800003
362.4066,362.4066,349.20001,358.69,228.55621082,81306.5755357,0.355739952303
359.46,370.0,356.988,361.298,1144.63295736,416116.889843,0.363537400498
363.6827,365.0826,357.48405,364.93447,50.81390144,18398.1047312,0.362068335826
364.32,390.58431,363.93001,387.65,205.33255949,77121.2953669,0.37559213969
391.37999,404.21397,386.01,387.6548,170.31993018,67218.7918649,0.39466192708
386.4955,398.0,384.07,395.3,241.34641004,94455.7970144,0.3913702176
391.88,415.0,388.52,415.0,259.51137301,102494.165561,0.394950573348
414.97999,420.0,404.0,416.33,265.76156528,109723.046282,0.41286273343
417.27,420.0,410.01286,416.0,233.11669732,96664.9737442,0.41466344906
417.83305,445.0,417.83305,443.119,461.35822146,197948.300713,0.429055539721
443.119,463.99999,407.13518,431.0,238.98760812,102892.497129,0.430534863035
427.48657,438.0,418.36999,432.0,40.15370005,17300.5831545,0.43085900260599996
430.0,445.0,426.21,442.0,302.06599034,132182.183178,0.437593729203
443.0,464.98,430.01,464.98,187.2792695,84838.9257805,0.453007564623
461.60483,461.63003,441.0,453.6486,183.7932899,82913.1170972,0.451121567835
450.3476,459.15315,445.00001,451.03435,67.71351772,30635.4771026,0.452427788928
455.0,467.69074,452.27193,464.97099,92.69887505,43132.9909238,0.46530220459
464.76094,464.96,455.0,458.01,52.99059335,24290.2718038,0.458388371751
458.9,460.48999,436.0,441.22,166.610861,74548.4966468,0.447440798273
442.0,446.95575,426.69595,441.74999,193.73980497,85212.5245565,0.43982972198099995
440.56114,444.25,434.29292,437.69,40.91631382,17978.4033771,0.439394503038
437.7,445.99,435.46883,444.83,66.44749549,29423.2878496,0.442805069365
443.99,458.0,443.99,452.71225,60.26048777,27236.0879884,0.451972577658
455.33901,457.95,451.12,457.83999,4.06676206,1852.88372409,0.455616457702
